location,subject,measure,time,value
KOR,POULTRY,KG_CAP,2014,16.25581076
KOR,POULTRY,KG_CAP,2015,16.67493819
KOR,POULTRY,KG_CAP,2016,16.93650248
KOR,POULTRY,KG_CAP,2017,16.68395888
KOR,POULTRY,KG_CAP,2018,16.87509988
KOR,POULTRY,KG_CAP,2019,17.00155915
KOR,POULTRY,KG_CAP,2020,17.120789860863198
KOR,POULTRY,KG_CAP,2021,17.23308931
KOR,POULTRY,KG_CAP,2022,17.38191597
KOR,POULTRY,KG_CAP,2023,17.50400032
KOR,POULTRY,KG_CAP,2024,17.64768472
KOR,POULTRY,KG_CAP,2025,17.782650832728102
KOR,POULTRY,KG_CAP,2026,17.90786491
KOR,SHEEP,KG_CAP,1990,0.204153199
KOR,SHEEP,KG_CAP,1991,0.15734081097376199
KOR,SHEEP,KG_CAP,1992,0.29988372316501194
KOR,SHEEP,KG_CAP,1993,0.239479192
KOR,SHEEP,KG_CAP,1994,0.275852555
KOR,SHEEP,KG_CAP,1995,0.255908013
KOR,SHEEP,KG_CAP,1996,0.21445191203772798
KOR,SHEEP,KG_CAP,1997,0.193039231
KOR,SHEEP,KG_CAP,1998,0.154387424
KOR,SHEEP,KG_CAP,1999,0.134180509
KOR,SHEEP,KG_CAP,2000,0.114270204
KOR,SHEEP,KG_CAP,2001,0.094322111
KOR,SHEEP,KG_CAP,2002,0.11256965045689199
KOR,SHEEP,KG_CAP,2003,0.111644734
KOR,SHEEP,KG_CAP,2004,0.111577983
KOR,SHEEP,KG_CAP,2005,0.11090904496364201
KOR,SHEEP,KG_CAP,2006,0.10992468579860301
KOR,SHEEP,KG_CAP,2007,0.10953042234444199
KOR,SHEEP,KG_CAP,2008,0.108842259
KOR,SHEEP,KG_CAP,2009,0.10817950100473199
KOR,SHEEP,KG_CAP,2010,0.089629601
KOR,SHEEP,KG_CAP,2011,0.106974771
KOR,SHEEP,KG_CAP,2012,0.10643188193882498
KOR,SHEEP,KG_CAP,2013,0.105923057
KOR,SHEEP,KG_CAP,2014,0.14058921643416197
KOR,SHEEP,KG_CAP,2015,0.174971546
KOR,SHEEP,KG_CAP,2016,0.191666673
KOR,SHEEP,KG_CAP,2017,0.192642272
KOR,SHEEP,KG_CAP,2018,0.19364597953253998
KOR,SHEEP,KG_CAP,2019,0.19467821406375305
KOR,SHEEP,KG_CAP,2020,0.195739121
KOR,SHEEP,KG_CAP,2021,0.19683017690075502
KOR,SHEEP,KG_CAP,2022,0.197951005
KOR,SHEEP,KG_CAP,2023,0.19909786085145303
KOR,SHEEP,KG_CAP,2024,0.200265624
KOR,SHEEP,KG_CAP,2025,0.201451493
KOR,SHEEP,KG_CAP,2026,0.202655821
MEX,BEEF,KG_CAP,1990,7.235979216111361
MEX,BEEF,KG_CAP,1991,8.785646817
MEX,BEEF,KG_CAP,1992,9.149044521
MEX,BEEF,KG_CAP,1993,8.287104673138161
MEX,BEEF,KG_CAP,1994,9.702667157
MEX,BEEF,KG_CAP,1995,8.303425610439321
MEX,BEEF,KG_CAP,1996,9.61724843
MEX,BEEF,KG_CAP,1997,9.841781891222212
MEX,BEEF,KG_CAP,1998,10.589189631361698
MEX,BEEF,KG_CAP,1999,10.47654205
MEX,BEEF,KG_CAP,2000,10.38309762
MEX,BEEF,KG_CAP,2001,10.63249653
MEX,BEEF,KG_CAP,2002,11.383276936721899
MEX,BEEF,KG_CAP,2003,10.564120815870401
MEX,BEEF,KG_CAP,2004,10.05169566
MEX,BEEF,KG_CAP,2005,10.3028292
MEX,BEEF,KG_CAP,2006,9.664826939970359
MEX,BEEF,KG_CAP,2007,10.32688606
MEX,BEEF,KG_CAP,2008,10.68810184
MEX,BEEF,KG_CAP,2009,10.16052896
MEX,BEEF,KG_CAP,2010,9.587159857
MEX,BEEF,KG_CAP,2011,8.702572178718361
MEX,BEEF,KG_CAP,2012,8.696361040270011
MEX,BEEF,KG_CAP,2013,9.268458183550921
MEX,BEEF,KG_CAP,2014,8.813086141704789
MEX,BEEF,KG_CAP,2015,8.587198614
MEX,BEEF,KG_CAP,2016,8.853939646310721
MEX,BEEF,KG_CAP,2017,8.590004482
MEX,BEEF,KG_CAP,2018,8.647787800051791
MEX,BEEF,KG_CAP,2019,8.827174233
MEX,BEEF,KG_CAP,2020,8.817021599
MEX,BEEF,KG_CAP,2021,8.849787754121381
MEX,BEEF,KG_CAP,2022,8.901568242
MEX,BEEF,KG_CAP,2023,8.910631313
MEX,BEEF,KG_CAP,2024,8.930160146430609
MEX,BEEF,KG_CAP,2025,8.949477236
MEX,BEEF,KG_CAP,2026,8.975913669
MEX,PIG,KG_CAP,1990,7.195629817
MEX,PIG,KG_CAP,1991,7.729480031
MEX,PIG,KG_CAP,1992,7.653169688179821
MEX,PIG,KG_CAP,1993,7.445217223738589
MEX,PIG,KG_CAP,1994,7.987646808
MEX,PIG,KG_CAP,1995,7.809268547
MEX,PIG,KG_CAP,1996,7.522480317723611
MEX,PIG,KG_CAP,1997,7.729657966
MEX,PIG,KG_CAP,1998,8.156792123
MEX,PIG,KG_CAP,1999,8.343630936
MEX,PIG,KG_CAP,2000,8.87696225
MEX,PIG,KG_CAP,2001,9.059659800761061
MEX,PIG,KG_CAP,2002,9.338852904399472
MEX,PIG,KG_CAP,2003,9.633258384
MEX,PIG,KG_CAP,2004,9.880215459
MEX,PIG,KG_CAP,2005,9.734898639207751
MEX,PIG,KG_CAP,2006,9.680591395
MEX,PIG,KG_CAP,2007,9.765992494
MEX,PIG,KG_CAP,2008,10.037397852410699
MEX,PIG,KG_CAP,2009,10.720348067980801
MEX,PIG,KG_CAP,2010,10.63354449
MEX,PIG,KG_CAP,2011,10.16281725
MEX,PIG,KG_CAP,2012,10.75352559
MEX,PIG,KG_CAP,2013,11.18122586
MEX,PIG,KG_CAP,2014,11.20826692
MEX,PIG,KG_CAP,2015,11.963340360326299
MEX,PIG,KG_CAP,2016,11.82961911
MEX,PIG,KG_CAP,2017,12.00179405
MEX,PIG,KG_CAP,2018,12.32673902
MEX,PIG,KG_CAP,2019,12.47729638
MEX,PIG,KG_CAP,2020,12.5908049
MEX,PIG,KG_CAP,2021,12.69027986
MEX,PIG,KG_CAP,2022,12.73998253
MEX,PIG,KG_CAP,2023,12.81457579
MEX,PIG,KG_CAP,2024,12.84362565
MEX,PIG,KG_CAP,2025,12.86940945
MEX,PIG,KG_CAP,2026,12.88912394
MEX,POULTRY,KG_CAP,1990,8.279181105
MEX,POULTRY,KG_CAP,1991,9.439704587
MEX,POULTRY,KG_CAP,1992,9.690058392
MEX,POULTRY,KG_CAP,1993,11.07441159
MEX,POULTRY,KG_CAP,1994,11.84918826
MEX,POULTRY,KG_CAP,1995,13.01184007
MEX,POULTRY,KG_CAP,1996,12.75600361
MEX,POULTRY,KG_CAP,1997,14.46416653
MEX,POULTRY,KG_CAP,1998,16.09537004
MEX,POULTRY,KG_CAP,1999,16.98223767
MEX,POULTRY,KG_CAP,2000,17.7871316
MEX,POULTRY,KG_CAP,2001,18.72344779
MEX,POULTRY,KG_CAP,2002,20.09903317
MEX,POULTRY,KG_CAP,2003,21.57346105
MEX,POULTRY,KG_CAP,2004,21.765663309784998
MEX,POULTRY,KG_CAP,2005,23.18035515
MEX,POULTRY,KG_CAP,2006,23.4132162
MEX,POULTRY,KG_CAP,2007,23.437215045918897
MEX,POULTRY,KG_CAP,2008,23.811233325538698
MEX,POULTRY,KG_CAP,2009,24.045835782080196
MEX,POULTRY,KG_CAP,2010,24.364403818411304
MEX,POULTRY,KG_CAP,2011,24.79196532
MEX,POULTRY,KG_CAP,2012,25.02027017
MEX,POULTRY,KG_CAP,2013,25.20630212
MEX,POULTRY,KG_CAP,2014,25.636054097383102
MEX,POULTRY,KG_CAP,2015,26.440058454478603
MEX,POULTRY,KG_CAP,2016,26.511247879553103
MEX,POULTRY,KG_CAP,2017,26.60105734
MEX,POULTRY,KG_CAP,2018,26.61034018
MEX,POULTRY,KG_CAP,2019,26.6852753
MEX,POULTRY,KG_CAP,2020,26.758235954481396
MEX,POULTRY,KG_CAP,2021,26.896450627360302
MEX,POULTRY,KG_CAP,2022,26.976461341490698
MEX,POULTRY,KG_CAP,2023,27.10076129
MEX,POULTRY,KG_CAP,2024,27.26871818
MEX,POULTRY,KG_CAP,2025,27.42726008
MEX,POULTRY,KG_CAP,2026,27.581699516117396
MEX,SHEEP,KG_CAP,1990,0.459778685
MEX,SHEEP,KG_CAP,1991,0.595611299
MEX,SHEEP,KG_CAP,1992,0.636915864
MEX,SHEEP,KG_CAP,1993,0.644664886
MEX,SHEEP,KG_CAP,1994,0.668995778
MEX,SHEEP,KG_CAP,1995,0.411689439
MEX,SHEEP,KG_CAP,1996,0.40129478754328707
MEX,SHEEP,KG_CAP,1997,0.491592867
MEX,SHEEP,KG_CAP,1998,0.512224291
MEX,SHEEP,KG_CAP,1999,0.5804326399126579
MEX,SHEEP,KG_CAP,2000,0.6872703636923722
MEX,SHEEP,KG_CAP,2001,0.727653473
MEX,SHEEP,KG_CAP,2002,0.7326839484823291
MEX,SHEEP,KG_CAP,2003,0.977859783
MEX,SHEEP,KG_CAP,2004,0.8393489359059889
MEX,SHEEP,KG_CAP,2005,0.689909086
MEX,SHEEP,KG_CAP,2006,0.661304067
MEX,SHEEP,KG_CAP,2007,0.6716507560170871
MEX,SHEEP,KG_CAP,2008,0.656185765
MEX,SHEEP,KG_CAP,2009,0.5820267160043471
MEX,SHEEP,KG_CAP,2010,0.540572705
MEX,SHEEP,KG_CAP,2011,0.515065793
MEX,SHEEP,KG_CAP,2012,0.475062061
MEX,SHEEP,KG_CAP,2013,0.533069643
MEX,SHEEP,KG_CAP,2014,0.52633228
MEX,SHEEP,KG_CAP,2015,0.53340459
MEX,SHEEP,KG_CAP,2016,0.52199746
MEX,SHEEP,KG_CAP,2017,0.517430527
MEX,SHEEP,KG_CAP,2018,0.5157951286761551
MEX,SHEEP,KG_CAP,2019,0.514880654
MEX,SHEEP,KG_CAP,2020,0.513268761
MEX,SHEEP,KG_CAP,2021,0.51185983
MEX,SHEEP,KG_CAP,2022,0.510208707
MEX,SHEEP,KG_CAP,2023,0.5086190839065421
MEX,SHEEP,KG_CAP,2024,0.507892981
MEX,SHEEP,KG_CAP,2025,0.506803184
MEX,SHEEP,KG_CAP,2026,0.506233816
NZL,BEEF,KG_CAP,1990,26.076348705316896
NZL,BEEF,KG_CAP,1991,24.03384999
NZL,BEEF,KG_CAP,1992,24.80348445
NZL,BEEF,KG_CAP,1993,24.15221829
NZL,BEEF,KG_CAP,1994,21.02346783
NZL,BEEF,KG_CAP,1995,28.21844619
NZL,BEEF,KG_CAP,1996,29.05784024
NZL,BEEF,KG_CAP,1997,25.25957693
NZL,BEEF,KG_CAP,1998,21.921455074738102
NZL,BEEF,KG_CAP,1999,23.149784878208298
NZL,BEEF,KG_CAP,2000,23.27170014
NZL,BEEF,KG_CAP,2001,21.668970187198898
NZL,BEEF,KG_CAP,2002,16.95879613
NZL,BEEF,KG_CAP,2003,23.160952979283103
NZL,BEEF,KG_CAP,2004,20.19050709
NZL,BEEF,KG_CAP,2005,15.75111418
NZL,BEEF,KG_CAP,2006,17.18022894
NZL,BEEF,KG_CAP,2007,20.070634116992103
NZL,BEEF,KG_CAP,2008,20.10895066
NZL,BEEF,KG_CAP,2009,17.6361382
NZL,BEEF,KG_CAP,2010,19.40296274
NZL,BEEF,KG_CAP,2011,19.7011783
NZL,BEEF,KG_CAP,2012,18.431867293338602
NZL,BEEF,KG_CAP,2013,15.689174343103002
NZL,BEEF,KG_CAP,2014,14.71734941
NZL,BEEF,KG_CAP,2015,14.465339092107302
NZL,BEEF,KG_CAP,2016,10.42451087
NZL,BEEF,KG_CAP,2017,12.975091018904099
NZL,BEEF,KG_CAP,2018,13.320955
NZL,BEEF,KG_CAP,2019,13.16858556
NZL,BEEF,KG_CAP,2020,13.02915005
NZL,BEEF,KG_CAP,2021,12.887356381853099
NZL,BEEF,KG_CAP,2022,12.74775586
NZL,BEEF,KG_CAP,2023,12.611871237199399
NZL,BEEF,KG_CAP,2024,12.534414293485801
NZL,BEEF,KG_CAP,2025,12.46419501
NZL,BEEF,KG_CAP,2026,12.39471035
NZL,PIG,KG_CAP,1990,10.97384162
NZL,PIG,KG_CAP,1991,10.555702400369402
NZL,PIG,KG_CAP,1992,10.969604840950199
NZL,PIG,KG_CAP,1993,11.59412095
NZL,PIG,KG_CAP,1994,13.05370238
NZL,PIG,KG_CAP,1995,12.4248769
NZL,PIG,KG_CAP,1996,12.5081446
NZL,PIG,KG_CAP,1997,11.86092117
NZL,PIG,KG_CAP,1998,12.50859969
NZL,PIG,KG_CAP,1999,13.39030226
NZL,PIG,KG_CAP,2000,13.384700360942302
NZL,PIG,KG_CAP,2001,12.55154805
NZL,PIG,KG_CAP,2002,12.96374884
NZL,PIG,KG_CAP,2003,13.79008531
NZL,PIG,KG_CAP,2004,14.85298084
NZL,PIG,KG_CAP,2005,15.040855173544701
NZL,PIG,KG_CAP,2006,16.00525519
NZL,PIG,KG_CAP,2007,16.06407797
NZL,PIG,KG_CAP,2008,16.03920819
NZL,PIG,KG_CAP,2009,15.89183606
NZL,PIG,KG_CAP,2010,14.813431355127802
NZL,PIG,KG_CAP,2011,15.779713533052599
NZL,PIG,KG_CAP,2012,16.22769221
NZL,PIG,KG_CAP,2013,16.088795782029997
NZL,PIG,KG_CAP,2014,16.63032497
NZL,PIG,KG_CAP,2015,18.128114837716502
NZL,PIG,KG_CAP,2016,17.811274052770198
NZL,PIG,KG_CAP,2017,18.057489524799898
NZL,PIG,KG_CAP,2018,17.96422048
NZL,PIG,KG_CAP,2019,18.057551749645103
NZL,PIG,KG_CAP,2020,18.14294973
NZL,PIG,KG_CAP,2021,18.22511623
NZL,PIG,KG_CAP,2022,18.30680061
NZL,PIG,KG_CAP,2023,18.40152685
NZL,PIG,KG_CAP,2024,18.486167902528997
NZL,PIG,KG_CAP,2025,18.57361549
NZL,PIG,KG_CAP,2026,18.662253316130602
NZL,POULTRY,KG_CAP,1990,14.582341192170599
NZL,POULTRY,KG_CAP,1991,14.8897317
NZL,POULTRY,KG_CAP,1992,15.29991307
NZL,POULTRY,KG_CAP,1993,16.83843369
NZL,POULTRY,KG_CAP,1994,18.30408141
NZL,POULTRY,KG_CAP,1995,22.2681078
NZL,POULTRY,KG_CAP,1996,21.56126925
NZL,POULTRY,KG_CAP,1997,20.902246260895897
NZL,POULTRY,KG_CAP,1998,22.65650606
NZL,POULTRY,KG_CAP,1999,23.196406496521696
NZL,POULTRY,KG_CAP,2000,24.55944862
NZL,POULTRY,KG_CAP,2001,26.46567596
NZL,POULTRY,KG_CAP,2002,28.7128906
NZL,POULTRY,KG_CAP,2003,31.09221982
NZL,POULTRY,KG_CAP,2004,32.26286298
NZL,POULTRY,KG_CAP,2005,33.83356982
NZL,POULTRY,KG_CAP,2006,32.121700544084604
NZL,POULTRY,KG_CAP,2007,30.415456112558196
NZL,POULTRY,KG_CAP,2008,30.206759357256498
NZL,POULTRY,KG_CAP,2009,28.50831596
NZL,POULTRY,KG_CAP,2010,29.04457013
NZL,POULTRY,KG_CAP,2011,29.9549221
NZL,POULTRY,KG_CAP,2012,33.02694828
NZL,POULTRY,KG_CAP,2013,32.78964545
NZL,POULTRY,KG_CAP,2014,34.3353386
NZL,POULTRY,KG_CAP,2015,34.76432919
NZL,POULTRY,KG_CAP,2016,38.368981896400705
NZL,POULTRY,KG_CAP,2017,37.86065011
NZL,POULTRY,KG_CAP,2018,38.17957751027021
NZL,POULTRY,KG_CAP,2019,38.38672015
NZL,POULTRY,KG_CAP,2020,38.56208415
NZL,POULTRY,KG_CAP,2021,38.651127252371296
NZL,POULTRY,KG_CAP,2022,38.79186421
NZL,POULTRY,KG_CAP,2023,38.789569178589296
NZL,POULTRY,KG_CAP,2024,38.87357658
NZL,POULTRY,KG_CAP,2025,38.80707517
NZL,POULTRY,KG_CAP,2026,38.669291245991296
NZL,SHEEP,KG_CAP,1990,27.830897166728302
NZL,SHEEP,KG_CAP,1991,29.7755539
NZL,SHEEP,KG_CAP,1992,29.92182262
NZL,SHEEP,KG_CAP,1993,21.451967269883898
NZL,SHEEP,KG_CAP,1994,38.563883
NZL,SHEEP,KG_CAP,1995,30.02819105
NZL,SHEEP,KG_CAP,1996,15.18736954
NZL,SHEEP,KG_CAP,1997,26.158787618343002
NZL,SHEEP,KG_CAP,1998,26.387746880135797
NZL,SHEEP,KG_CAP,1999,22.73424315
NZL,SHEEP,KG_CAP,2000,25.488647397736898
NZL,SHEEP,KG_CAP,2001,27.06762289
NZL,SHEEP,KG_CAP,2002,20.615010633085102
NZL,SHEEP,KG_CAP,2003,24.34685078
NZL,SHEEP,KG_CAP,2004,13.736864229910001
NZL,SHEEP,KG_CAP,2005,21.0468505
NZL,SHEEP,KG_CAP,2006,19.37185505
NZL,SHEEP,KG_CAP,2007,18.53305992
NZL,SHEEP,KG_CAP,2008,17.664868217054302
NZL,SHEEP,KG_CAP,2009,4.920556417418401
NZL,SHEEP,KG_CAP,2010,2.6635818
NZL,SHEEP,KG_CAP,2011,7.773084727
NZL,SHEEP,KG_CAP,2012,7.559891169
NZL,SHEEP,KG_CAP,2013,2.439047007
NZL,SHEEP,KG_CAP,2014,4.583594653
NZL,SHEEP,KG_CAP,2015,3.9471138114256203
NZL,SHEEP,KG_CAP,2016,0.8887523947257691
NZL,SHEEP,KG_CAP,2017,3.245971867
NZL,SHEEP,KG_CAP,2018,5.530049103921599
NZL,SHEEP,KG_CAP,2019,4.04216059
NZL,SHEEP,KG_CAP,2020,3.9838110588080196
NZL,SHEEP,KG_CAP,2021,4.405079125
NZL,SHEEP,KG_CAP,2022,4.33482363
NZL,SHEEP,KG_CAP,2023,4.281436027
NZL,SHEEP,KG_CAP,2024,4.232007215
NZL,SHEEP,KG_CAP,2025,4.1840893780180295
NZL,SHEEP,KG_CAP,2026,4.140064902
TUR,BEEF,KG_CAP,1990,4.952346169
TUR,BEEF,KG_CAP,1991,4.755096157295879
TUR,BEEF,KG_CAP,1992,4.239297789
TUR,BEEF,KG_CAP,1993,4.122915067
TUR,BEEF,KG_CAP,1994,3.7789385192567004
TUR,BEEF,KG_CAP,1995,3.70798697
TUR,BEEF,KG_CAP,1996,3.803100646
TUR,BEEF,KG_CAP,1997,4.462356422
TUR,BEEF,KG_CAP,1998,4.153566549
TUR,BEEF,KG_CAP,1999,3.9890444946209707
TUR,BEEF,KG_CAP,2000,3.973740737
TUR,BEEF,KG_CAP,2001,3.620913988
TUR,BEEF,KG_CAP,2002,3.536234581
TUR,BEEF,KG_CAP,2003,3.1895188806802004
TUR,BEEF,KG_CAP,2004,3.9299090566486203
TUR,BEEF,KG_CAP,2005,3.373090314
TUR,BEEF,KG_CAP,2006,3.5252308720565297
TUR,BEEF,KG_CAP,2007,4.350109594
TUR,BEEF,KG_CAP,2008,3.731642452
TUR,BEEF,KG_CAP,2009,3.1630066862368897
TUR,BEEF,KG_CAP,2010,6.059984162725099
TUR,BEEF,KG_CAP,2011,5.979569351
TUR,BEEF,KG_CAP,2012,7.332076673
TUR,BEEF,KG_CAP,2013,7.787610247949329
TUR,BEEF,KG_CAP,2014,8.117508186841741
TUR,BEEF,KG_CAP,2015,8.462378138
TUR,BEEF,KG_CAP,2016,8.307999065
TUR,BEEF,KG_CAP,2017,8.343658851530419
TUR,BEEF,KG_CAP,2018,8.37278904
TUR,BEEF,KG_CAP,2019,8.405539270038402
TUR,BEEF,KG_CAP,2020,8.464527648535219
TUR,BEEF,KG_CAP,2021,8.54118418
TUR,BEEF,KG_CAP,2022,8.614207376
TUR,BEEF,KG_CAP,2023,8.661660425041491
TUR,BEEF,KG_CAP,2024,8.700510158
TUR,BEEF,KG_CAP,2025,8.751336113705651
TUR,BEEF,KG_CAP,2026,8.821214117
TUR,PIG,KG_CAP,1990,0.10112120450541301
TUR,PIG,KG_CAP,1991,0.028410379185682004
TUR,PIG,KG_CAP,1992,0.027951414
TUR,PIG,KG_CAP,1993,0.027509613
TUR,PIG,KG_CAP,1994,0.02707921
TUR,PIG,KG_CAP,1995,0.079969489
TUR,PIG,KG_CAP,1996,0.01311994
TUR,PIG,KG_CAP,1997,0.012915169
TUR,PIG,KG_CAP,1998,0.050859998562227005
TUR,PIG,KG_CAP,1999,0.050083778
TUR,PIG,KG_CAP,2000,0.037001804
TUR,PIG,KG_CAP,2001,0.012152809
TUR,PIG,KG_CAP,2002,0.011976825763441999
TUR,PIG,KG_CAP,2003,0.047229705
TUR,PIG,KG_CAP,2004,0.058231935
TUR,PIG,KG_CAP,2005,0.022988296
TUR,PIG,KG_CAP,2006,0.011352932
TUR,PIG,KG_CAP,2007,1.0098468701004999e-06
TUR,PIG,KG_CAP,2008,9.979478098883801e-07
TUR,PIG,KG_CAP,2009,9.8510678515452e-07
TUR,PIG,KG_CAP,2010,9.7081444140416e-07
TUR,PIG,KG_CAP,2011,9.548811839438499e-07
TUR,PIG,KG_CAP,2012,0.010420954
TUR,PIG,KG_CAP,2013,0.010233046
TUR,PIG,KG_CAP,2014,0.030184283
TUR,PIG,KG_CAP,2015,0.079322878
TUR,PIG,KG_CAP,2016,0.088166521
TUR,PIG,KG_CAP,2017,0.0872944
TUR,PIG,KG_CAP,2018,0.08657447
TUR,PIG,KG_CAP,2019,0.085940407
TUR,PIG,KG_CAP,2020,0.085343547
TUR,PIG,KG_CAP,2021,0.084776947
TUR,PIG,KG_CAP,2022,0.084247555
TUR,PIG,KG_CAP,2023,0.083738916
TUR,PIG,KG_CAP,2024,0.083234478
TUR,PIG,KG_CAP,2025,0.082722684
TUR,PIG,KG_CAP,2026,0.082195775
TUR,POULTRY,KG_CAP,1990,6.747340151
TUR,POULTRY,KG_CAP,1991,6.650942614494281
TUR,POULTRY,KG_CAP,1992,6.9534517577407895
TUR,POULTRY,KG_CAP,1993,7.122873625952151
TUR,POULTRY,KG_CAP,1994,7.286390596
TUR,POULTRY,KG_CAP,1995,7.533535922704361
TUR,POULTRY,KG_CAP,1996,6.305645157
TUR,POULTRY,KG_CAP,1997,6.921205879
TUR,POULTRY,KG_CAP,1998,7.143873644
TUR,POULTRY,KG_CAP,1999,8.546347239179902
TUR,POULTRY,KG_CAP,2000,9.156207068
TUR,POULTRY,KG_CAP,2001,8.349914907
TUR,POULTRY,KG_CAP,2002,9.337010526
TUR,POULTRY,KG_CAP,2003,11.46955228
TUR,POULTRY,KG_CAP,2004,11.36567923
TUR,POULTRY,KG_CAP,2005,11.748787441081399
TUR,POULTRY,KG_CAP,2006,11.425124794919501
TUR,POULTRY,KG_CAP,2007,13.03882056
TUR,POULTRY,KG_CAP,2008,12.785105354728401
TUR,POULTRY,KG_CAP,2009,14.73225794
TUR,POULTRY,KG_CAP,2010,16.00322609
TUR,POULTRY,KG_CAP,2011,16.578478447161903
TUR,POULTRY,KG_CAP,2012,16.76544529
TUR,POULTRY,KG_CAP,2013,16.139874716033002
TUR,POULTRY,KG_CAP,2014,16.93622048
TUR,POULTRY,KG_CAP,2015,17.54052554
TUR,POULTRY,KG_CAP,2016,17.771959178147398
TUR,POULTRY,KG_CAP,2017,17.86442987
TUR,POULTRY,KG_CAP,2018,17.79747717
TUR,POULTRY,KG_CAP,2019,17.85222939
TUR,POULTRY,KG_CAP,2020,17.89486538
TUR,POULTRY,KG_CAP,2021,17.92646114
TUR,POULTRY,KG_CAP,2022,17.99809108
TUR,POULTRY,KG_CAP,2023,18.11002207
TUR,POULTRY,KG_CAP,2024,18.21267876
TUR,POULTRY,KG_CAP,2025,18.345628722648197
TUR,POULTRY,KG_CAP,2026,18.45658888
TUR,SHEEP,KG_CAP,1990,5.916146074580411
TUR,SHEEP,KG_CAP,1991,5.817571491714281
TUR,SHEEP,KG_CAP,1992,5.676287149
TUR,SHEEP,KG_CAP,1993,5.571049307
TUR,SHEEP,KG_CAP,1994,4.964521894843441
TUR,SHEEP,KG_CAP,1995,6.135095122681401
TUR,SHEEP,KG_CAP,1996,5.402724136939209
TUR,SHEEP,KG_CAP,1997,5.478680865
TUR,SHEEP,KG_CAP,1998,5.336387541
TUR,SHEEP,KG_CAP,1999,5.184313119
TUR,SHEEP,KG_CAP,2000,5.190372699879321
TUR,SHEEP,KG_CAP,2001,4.798801671
TUR,SHEEP,KG_CAP,2002,4.486088994
TUR,SHEEP,KG_CAP,2003,4.156214067
TUR,SHEEP,KG_CAP,2004,4.178365313
TUR,SHEEP,KG_CAP,2005,4.084843316
TUR,SHEEP,KG_CAP,2006,4.034657299
TUR,SHEEP,KG_CAP,2007,4.088872854
TUR,SHEEP,KG_CAP,2008,4.0156737512431695
TUR,SHEEP,KG_CAP,2009,3.704675089
TUR,SHEEP,KG_CAP,2010,3.346682262
TUR,SHEEP,KG_CAP,2011,3.54312608
TUR,SHEEP,KG_CAP,2012,3.785745711
TUR,SHEEP,KG_CAP,2013,4.063831116
TUR,SHEEP,KG_CAP,2014,4.09783887
TUR,SHEEP,KG_CAP,2015,4.105467393
TUR,SHEEP,KG_CAP,2016,4.0782667517017295
TUR,SHEEP,KG_CAP,2017,4.0917137683571605
TUR,SHEEP,KG_CAP,2018,4.09875737
TUR,SHEEP,KG_CAP,2019,4.112113842
TUR,SHEEP,KG_CAP,2020,4.1291048
TUR,SHEEP,KG_CAP,2021,4.145136012
TUR,SHEEP,KG_CAP,2022,4.164936506
TUR,SHEEP,KG_CAP,2023,4.192461550044049
TUR,SHEEP,KG_CAP,2024,4.219607242
TUR,SHEEP,KG_CAP,2025,4.251596939
TUR,SHEEP,KG_CAP,2026,4.282889575
USA,BEEF,KG_CAP,1990,30.58439501
USA,BEEF,KG_CAP,1991,30.36112154
USA,BEEF,KG_CAP,1992,30.251430515412196
USA,BEEF,KG_CAP,1993,29.60549367
USA,BEEF,KG_CAP,1994,30.64673982
USA,BEEF,KG_CAP,1995,30.82671092
USA,BEEF,KG_CAP,1996,30.91811042
USA,BEEF,KG_CAP,1997,30.25044693
USA,BEEF,KG_CAP,1998,30.679777922595402
USA,BEEF,KG_CAP,1999,31.03156304
USA,BEEF,KG_CAP,2000,31.131445578899697
USA,BEEF,KG_CAP,2001,30.46864557
USA,BEEF,KG_CAP,2002,31.137770072651602
USA,BEEF,KG_CAP,2003,29.89333244
USA,BEEF,KG_CAP,2004,30.46049842
USA,BEEF,KG_CAP,2005,30.196486609471197
USA,BEEF,KG_CAP,2006,30.33667204
USA,BEEF,KG_CAP,2007,30.05972705
USA,BEEF,KG_CAP,2008,28.8712793
USA,BEEF,KG_CAP,2009,28.199839521489302
USA,BEEF,KG_CAP,2010,27.56187572
USA,BEEF,KG_CAP,2011,26.452239054057603
USA,BEEF,KG_CAP,2012,26.271460346609203
USA,BEEF,KG_CAP,2013,25.767338725841103
USA,BEEF,KG_CAP,2014,24.8176457
USA,BEEF,KG_CAP,2015,24.811422501750602
USA,BEEF,KG_CAP,2016,25.622447396462398
USA,BEEF,KG_CAP,2017,25.823285646545703
USA,BEEF,KG_CAP,2018,26.280192606698698
USA,BEEF,KG_CAP,2019,26.21618398
USA,BEEF,KG_CAP,2020,26.13342596
USA,BEEF,KG_CAP,2021,25.98248224
USA,BEEF,KG_CAP,2022,25.86457498
USA,BEEF,KG_CAP,2023,25.88189338
USA,BEEF,KG_CAP,2024,25.830139480763197
USA,BEEF,KG_CAP,2025,25.84284268
USA,BEEF,KG_CAP,2026,25.85086367
USA,PIG,KG_CAP,1990,22.4309574
USA,PIG,KG_CAP,1991,22.72093271
USA,PIG,KG_CAP,1992,23.97408465
USA,PIG,KG_CAP,1993,23.655521951455302
USA,PIG,KG_CAP,1994,23.95713077
USA,PIG,KG_CAP,1995,23.608486753558896
USA,PIG,KG_CAP,1996,22.050027399471197
